_id,value
W.Smallwood,"{"touchdowns":1,"yards":277,"IsQB":false,"points":33}"
C.Carson,"{"touchdowns":1,"yards":267,"IsQB":false,"points":32}"
J.Wright,"{"touchdowns":2,"yards":198,"IsQB":false,"points":31}"
A.Holmes,"{"touchdowns":3,"yards":120,"IsQB":false,"points":30}"
A.Shaheen,"{"touchdowns":3,"yards":127,"IsQB":false,"points":30}"
J.Hill,"{"touchdowns":1,"yards":249,"IsQB":false,"points":30}"
T.Pryor,"{"touchdowns":1,"yards":240,"IsQB":false,"points":30}"
T.Green,"{"touchdowns":2,"yards":179,"IsQB":false,"points":29}"
D.Harris,"{"touchdowns":1,"yards":224,"IsQB":false,"points":28}"
E.Penny,"{"touchdowns":2,"yards":162,"IsQB":false,"points":28}"
J.Kerley,"{"touchdowns":1,"yards":225,"IsQB":false,"points":28}"
M.Bennett,"{"touchdowns":0,"yards":286,"IsQB":false,"points":28}"
M.Hollins,"{"touchdowns":1,"yards":226,"IsQB":false,"points":28}"
R.Shepard,"{"touchdowns":1,"yards":221,"IsQB":false,"points":28}"
T.West,"{"touchdowns":2,"yards":161,"IsQB":false,"points":28}"
J.Smith,"{"touchdowns":2,"yards":157,"IsQB":false,"points":27}"
M.Campanaro,"{"touchdowns":1,"yards":215,"IsQB":false,"points":27}"
M.Williams,"{"touchdowns":1,"yards":218,"IsQB":false,"points":27}"
J.Heuerman,"{"touchdowns":2,"yards":142,"IsQB":false,"points":26}"
K.Bibbs,"{"touchdowns":1,"yards":207,"IsQB":false,"points":26}"
L.Kendricks,"{"touchdowns":1,"yards":203,"IsQB":false,"points":26}"
A.Erickson,"{"touchdowns":1,"yards":196,"IsQB":false,"points":25}"
B.Petty,"{"touchdowns":1,"yards":545,"IsQB":true,"points":25}"
D.Woodhead,"{"touchdowns":0,"yards":256,"IsQB":false,"points":25}"
G.Allison,"{"touchdowns":0,"yards":253,"IsQB":false,"points":25}"
G.Olsen,"{"touchdowns":1,"yards":191,"IsQB":false,"points":25}"
K.Bourne,"{"touchdowns":0,"yards":257,"IsQB":false,"points":25}"
S.Bradford,"{"touchdowns":3,"yards":340,"IsQB":true,"points":25}"
T.Rawls,"{"touchdowns":0,"yards":251,"IsQB":false,"points":25}"
V.Green,"{"touchdowns":1,"yards":191,"IsQB":false,"points":25}"
D.Sims,"{"touchdowns":1,"yards":180,"IsQB":false,"points":24}"
V.McDonald,"{"touchdowns":1,"yards":188,"IsQB":false,"points":24}"
D.Byrd,"{"touchdowns":2,"yards":117,"IsQB":false,"points":23}"
B.Marshall,"{"touchdowns":0,"yards":222,"IsQB":false,"points":22}"
B.Miller,"{"touchdowns":1,"yards":163,"IsQB":false,"points":22}"
E.Lacy,"{"touchdowns":0,"yards":226,"IsQB":false,"points":22}"
R.Rodgers,"{"touchdowns":1,"yards":160,"IsQB":false,"points":22}"
T.Bohanon,"{"touchdowns":3,"yards":48,"IsQB":false,"points":22}"
D.Robinson,"{"touchdowns":0,"yards":212,"IsQB":false,"points":21}"
R.Griffin,"{"touchdowns":1,"yards":158,"IsQB":false,"points":21}"
T.Cadet,"{"touchdowns":0,"yards":215,"IsQB":false,"points":21}"
E.Rogers,"{"touchdowns":1,"yards":149,"IsQB":false,"points":20}"
J.O'Shaughnessy,"{"touchdowns":1,"yards":149,"IsQB":false,"points":20}"
L.Treadwell,"{"touchdowns":0,"yards":200,"IsQB":false,"points":20}"
N.Boyle,"{"touchdowns":0,"yards":203,"IsQB":false,"points":20}"
P.Dorsett,"{"touchdowns":0,"yards":201,"IsQB":false,"points":20}"
B.Celek,"{"touchdowns":1,"yards":130,"IsQB":false,"points":19}"
J.Mickens,"{"touchdowns":2,"yards":77,"IsQB":false,"points":19}"
M.Jones Jr.,"{"touchdowns":1,"yards":131,"IsQB":false,"points":19}"
P.Lynch,"{"touchdowns":2,"yards":277,"IsQB":true,"points":19}"
T.Lewis,"{"touchdowns":1,"yards":130,"IsQB":false,"points":19}"
T.Niklas,"{"touchdowns":1,"yards":132,"IsQB":false,"points":19}"
D.Fales,"{"touchdowns":2,"yards":265,"IsQB":true,"points":18}"
E.Tomlinson,"{"touchdowns":1,"yards":121,"IsQB":false,"points":18}"
L.Murphy,"{"touchdowns":1,"yards":121,"IsQB":false,"points":18}"
L.Toilolo,"{"touchdowns":1,"yards":122,"IsQB":false,"points":18}"
N.Peterman,"{"touchdowns":2,"yards":270,"IsQB":true,"points":18}"
N.Vannett,"{"touchdowns":1,"yards":124,"IsQB":false,"points":18}"
C.Conley,"{"touchdowns":0,"yards":175,"IsQB":false,"points":17}"
C.Samuel,"{"touchdowns":0,"yards":179,"IsQB":false,"points":17}"
K.Barner,"{"touchdowns":1,"yards":113,"IsQB":false,"points":17}"
L.Thomas,"{"touchdowns":1,"yards":111,"IsQB":false,"points":17}"
A.Fasano,"{"touchdowns":1,"yards":107,"IsQB":false,"points":16}"
J.Reynolds,"{"touchdowns":1,"yards":104,"IsQB":false,"points":16}"
R.Turbin,"{"touchdowns":1,"yards":109,"IsQB":false,"points":16}"
S.Ridley,"{"touchdowns":1,"yards":108,"IsQB":false,"points":16}"
C.Artis-Payne,"{"touchdowns":1,"yards":97,"IsQB":false,"points":15}"
C.Johnson,"{"touchdowns":0,"yards":157,"IsQB":false,"points":15}"
C.Uzomah,"{"touchdowns":1,"yards":92,"IsQB":false,"points":15}"
D.Foster,"{"touchdowns":0,"yards":152,"IsQB":false,"points":15}"
D.Morgan,"{"touchdowns":1,"yards":95,"IsQB":false,"points":15}"
A.Sherman,"{"touchdowns":1,"yards":87,"IsQB":false,"points":14}"
B.Tate,"{"touchdowns":1,"yards":81,"IsQB":false,"points":14}"
C.Ham,"{"touchdowns":1,"yards":81,"IsQB":false,"points":14}"
D.Allen,"{"touchdowns":1,"yards":86,"IsQB":false,"points":14}"
E.Manuel,"{"touchdowns":1,"yards":251,"IsQB":true,"points":14}"
J.Conner,"{"touchdowns":0,"yards":144,"IsQB":false,"points":14}"
J.Hanna,"{"touchdowns":1,"yards":88,"IsQB":false,"points":14}"
J.Taylor,"{"touchdowns":0,"yards":142,"IsQB":false,"points":14}"
T.McBride,"{"touchdowns":0,"yards":144,"IsQB":false,"points":14}"
T.Ward,"{"touchdowns":0,"yards":143,"IsQB":false,"points":14}"
D.Heyward-Bey,"{"touchdowns":1,"yards":79,"IsQB":false,"points":13}"
D.Sproles,"{"touchdowns":0,"yards":134,"IsQB":false,"points":13}"
J.Olawale,"{"touchdowns":1,"yards":76,"IsQB":false,"points":13}"
K.Aiken,"{"touchdowns":0,"yards":133,"IsQB":false,"points":13}"
P.Perkins,"{"touchdowns":0,"yards":136,"IsQB":false,"points":13}"
P.Ricard,"{"touchdowns":2,"yards":12,"IsQB":false,"points":13}"
B.Bersin,"{"touchdowns":0,"yards":128,"IsQB":false,"points":12}"
B.Williams,"{"touchdowns":0,"yards":121,"IsQB":false,"points":12}"
C.Fiedorowicz,"{"touchdowns":0,"yards":127,"IsQB":false,"points":12}"
D.Brown,"{"touchdowns":0,"yards":129,"IsQB":false,"points":12}"
F.Whittaker,"{"touchdowns":1,"yards":65,"IsQB":false,"points":12}"
G.Smith,"{"touchdowns":1,"yards":213,"IsQB":true,"points":12}"
J.Malone,"{"touchdowns":1,"yards":65,"IsQB":false,"points":12}"
L.Jones,"{"touchdowns":1,"yards":224,"IsQB":true,"points":12}"
M.Hall,"{"touchdowns":1,"yards":60,"IsQB":false,"points":12}"
M.Harris,"{"touchdowns":1,"yards":62,"IsQB":false,"points":12}"
R.Nix,"{"touchdowns":2,"yards":6,"IsQB":false,"points":12}"
C.Prosise,"{"touchdowns":0,"yards":110,"IsQB":false,"points":11}"
H.Sharp,"{"touchdowns":1,"yards":54,"IsQB":false,"points":11}"
K.Clay,"{"touchdowns":0,"yards":112,"IsQB":false,"points":11}"
L.Dunbar,"{"touchdowns":1,"yards":52,"IsQB":false,"points":11}"
M.Hoomanawanui,"{"touchdowns":1,"yards":52,"IsQB":false,"points":11}"
P.Mahomes,"{"touchdowns":0,"yards":280,"IsQB":true,"points":11}"
T.McEvoy,"{"touchdowns":0,"yards":113,"IsQB":false,"points":11}"
A.Janovich,"{"touchdowns":1,"yards":47,"IsQB":false,"points":10}"
A.Stewart,"{"touchdowns":0,"yards":109,"IsQB":false,"points":10}"
A.Traylor,"{"touchdowns":0,"yards":100,"IsQB":false,"points":10}"
B.Oliver,"{"touchdowns":0,"yards":109,"IsQB":false,"points":10}"
D.Henderson,"{"touchdowns":1,"yards":49,"IsQB":false,"points":10}"
R.Mallett,"{"touchdowns":2,"yards":56,"IsQB":true,"points":10}"
T.Edmunds,"{"touchdowns":1,"yards":48,"IsQB":false,"points":10}"
T.Rudolph,"{"touchdowns":0,"yards":101,"IsQB":false,"points":10}"
C.Hansen,"{"touchdowns":0,"yards":94,"IsQB":false,"points":9}"
Da.Johnson,"{"touchdowns":0,"yards":91,"IsQB":false,"points":9}"
F.Martino,"{"touchdowns":0,"yards":96,"IsQB":false,"points":9}"
J.Adams,"{"touchdowns":0,"yards":92,"IsQB":false,"points":9}"
J.Strong,"{"touchdowns":1,"yards":38,"IsQB":false,"points":9}"
J.Webb,"{"touchdowns":0,"yards":90,"IsQB":false,"points":9}"
L.Stocker,"{"touchdowns":1,"yards":30,"IsQB":false,"points":9}"
M.Cassel,"{"touchdowns":1,"yards":132,"IsQB":true,"points":9}"
N.Paul,"{"touchdowns":0,"yards":98,"IsQB":false,"points":9}"
P.Supernaw,"{"touchdowns":1,"yards":39,"IsQB":false,"points":9}"
W.Snead,"{"touchdowns":0,"yards":92,"IsQB":false,"points":9}"
X.Grimble,"{"touchdowns":1,"yards":32,"IsQB":false,"points":9}"
Z.Line,"{"touchdowns":1,"yards":36,"IsQB":false,"points":9}"
B.Treggs,"{"touchdowns":0,"yards":85,"IsQB":false,"points":8}"
B.Wilson,"{"touchdowns":1,"yards":26,"IsQB":false,"points":8}"
C.Walford,"{"touchdowns":0,"yards":80,"IsQB":false,"points":8}"
J.Hunter,"{"touchdowns":1,"yards":23,"IsQB":false,"points":8}"
N.Sterling,"{"touchdowns":0,"yards":82,"IsQB":false,"points":8}"
P.Cooper,"{"touchdowns":0,"yards":81,"IsQB":false,"points":8}"
T.Davis,"{"touchdowns":0,"yards":83,"IsQB":false,"points":8}"
Z.Zenner,"{"touchdowns":1,"yards":26,"IsQB":false,"points":8}"
A.Darboh,"{"touchdowns":0,"yards":71,"IsQB":false,"points":7}"
B.Bolden,"{"touchdowns":0,"yards":74,"IsQB":false,"points":7}"
B.Golden,"{"touchdowns":0,"yards":70,"IsQB":false,"points":7}"
B.Hill,"{"touchdowns":0,"yards":71,"IsQB":false,"points":7}"
B.Perriman,"{"touchdowns":0,"yards":77,"IsQB":false,"points":7}"
B.Quick,"{"touchdowns":0,"yards":76,"IsQB":false,"points":7}"
D.Carrier,"{"touchdowns":0,"yards":71,"IsQB":false,"points":7}"
J.Sprinkle,"{"touchdowns":1,"yards":13,"IsQB":false,"points":7}"
L.Smith,"{"touchdowns":0,"yards":76,"IsQB":false,"points":7}"
M.Floyd,"{"touchdowns":0,"yards":78,"IsQB":false,"points":7}"
R.Travis,"{"touchdowns":0,"yards":76,"IsQB":false,"points":7}"
S.Coates,"{"touchdowns":0,"yards":70,"IsQB":false,"points":7}"
C.Williams,"{"touchdowns":0,"yards":64,"IsQB":false,"points":6}"
J.Fowler,"{"touchdowns":1,"yards":4,"IsQB":false,"points":6}"
L.Carroo,"{"touchdowns":0,"yards":69,"IsQB":false,"points":6}"
L.Wester,"{"touchdowns":1,"yards":2,"IsQB":false,"points":6}"
N.Bellore,"{"touchdowns":1,"yards":1,"IsQB":false,"points":6}"
S.Mannion,"{"touchdowns":0,"yards":172,"IsQB":true,"points":6}"
T.Madden,"{"touchdowns":0,"yards":65,"IsQB":false,"points":6}"
V.Mayle,"{"touchdowns":1,"yards":2,"IsQB":false,"points":6}"
A.Cross,"{"touchdowns":0,"yards":58,"IsQB":false,"points":5}"
A.Hunt,"{"touchdowns":0,"yards":54,"IsQB":false,"points":5}"
A.Jackson,"{"touchdowns":0,"yards":55,"IsQB":false,"points":5}"
A.Ripkowski,"{"touchdowns":0,"yards":52,"IsQB":false,"points":5}"
D.Watt,"{"touchdowns":0,"yards":59,"IsQB":false,"points":5}"
N.Sudfeld,"{"touchdowns":0,"yards":132,"IsQB":true,"points":5}"
O.Charles,"{"touchdowns":0,"yards":53,"IsQB":false,"points":5}"
P.O'Donnell,"{"touchdowns":1,"yards":38,"IsQB":true,"points":5}"
T.Ervin,"{"touchdowns":0,"yards":50,"IsQB":false,"points":5}"
B.Koyack,"{"touchdowns":0,"yards":40,"IsQB":false,"points":4}"
I.Momah,"{"touchdowns":0,"yards":46,"IsQB":false,"points":4}"
J.Abbrederis,"{"touchdowns":0,"yards":44,"IsQB":false,"points":4}"
J.Hollister,"{"touchdowns":0,"yards":47,"IsQB":false,"points":4}"
M.Clark,"{"touchdowns":0,"yards":41,"IsQB":false,"points":4}"
M.Dayes,"{"touchdowns":0,"yards":41,"IsQB":false,"points":4}"
M.Johnson,"{"touchdowns":0,"yards":45,"IsQB":false,"points":4}"
M.Murphy,"{"touchdowns":0,"yards":48,"IsQB":false,"points":4}"
M.Roberts,"{"touchdowns":0,"yards":46,"IsQB":false,"points":4}"
M.Wheaton,"{"touchdowns":0,"yards":48,"IsQB":false,"points":4}"
R.Switzer,"{"touchdowns":0,"yards":46,"IsQB":false,"points":4}"
S.McGrath,"{"touchdowns":0,"yards":46,"IsQB":false,"points":4}"
S.Tolzien,"{"touchdowns":0,"yards":102,"IsQB":true,"points":4}"
T.Eifert,"{"touchdowns":0,"yards":46,"IsQB":false,"points":4}"
B.Reedy,"{"touchdowns":0,"yards":38,"IsQB":false,"points":3}"
C.Kessler,"{"touchdowns":0,"yards":78,"IsQB":true,"points":3}"
E.Byrd,"{"touchdowns":0,"yards":31,"IsQB":false,"points":3}"
F.Toussaint,"{"touchdowns":0,"yards":34,"IsQB":false,"points":3}"
I.McKenzie,"{"touchdowns":0,"yards":33,"IsQB":false,"points":3}"
J.Develin,"{"touchdowns":0,"yards":38,"IsQB":false,"points":3}"
J.Natson,"{"touchdowns":0,"yards":33,"IsQB":false,"points":3}"
J.Prosch,"{"touchdowns":0,"yards":31,"IsQB":false,"points":3}"
N.Brown,"{"touchdowns":0,"yards":33,"IsQB":false,"points":3}"
N.Williams,"{"touchdowns":0,"yards":30,"IsQB":false,"points":3}"
Q.Bray,"{"touchdowns":0,"yards":39,"IsQB":false,"points":3}"
R.Mostert,"{"touchdowns":0,"yards":30,"IsQB":false,"points":3}"
R.Telfer,"{"touchdowns":0,"yards":36,"IsQB":false,"points":3}"
S.Perry,"{"touchdowns":0,"yards":33,"IsQB":false,"points":3}"
T.Gentry,"{"touchdowns":0,"yards":35,"IsQB":false,"points":3}"
W.Tye,"{"touchdowns":0,"yards":38,"IsQB":false,"points":3}"
A.Auclair,"{"touchdowns":0,"yards":25,"IsQB":false,"points":2}"
A.McCarron,"{"touchdowns":0,"yards":57,"IsQB":true,"points":2}"
A.Williams,"{"touchdowns":0,"yards":25,"IsQB":false,"points":2}"
B.Bell,"{"touchdowns":0,"yards":21,"IsQB":false,"points":2}"
B.Rainey,"{"touchdowns":0,"yards":20,"IsQB":false,"points":2}"
C.Jones,"{"touchdowns":0,"yards":24,"IsQB":false,"points":2}"
C.Matthews,"{"touchdowns":0,"yards":25,"IsQB":false,"points":2}"
D.Coleman,"{"touchdowns":0,"yards":28,"IsQB":false,"points":2}"
D.Daniels,"{"touchdowns":0,"yards":26,"IsQB":false,"points":2}"
D.Fluellen,"{"touchdowns":0,"yards":21,"IsQB":false,"points":2}"
D.Smith,"{"touchdowns":0,"yards":27,"IsQB":false,"points":2}"
D.White,"{"touchdowns":0,"yards":24,"IsQB":false,"points":2}"
G.Swaim,"{"touchdowns":0,"yards":25,"IsQB":false,"points":2}"
G.Whalen,"{"touchdowns":0,"yards":23,"IsQB":false,"points":2}"
J.Agnew,"{"touchdowns":0,"yards":27,"IsQB":false,"points":2}"
J.Ferguson,"{"touchdowns":0,"yards":21,"IsQB":false,"points":2}"
J.Leslie,"{"touchdowns":0,"yards":26,"IsQB":false,"points":2}"
J.Rudock,"{"touchdowns":0,"yards":24,"IsQB":false,"points":2}"
K.Smith,"{"touchdowns":0,"yards":26,"IsQB":false,"points":2}"
P.DiMarco,"{"touchdowns":0,"yards":26,"IsQB":false,"points":2}"
R.Hewitt,"{"touchdowns":0,"yards":22,"IsQB":false,"points":2}"
A.Benn,"{"touchdowns":0,"yards":12,"IsQB":false,"points":1}"
A.Roberts,"{"touchdowns":0,"yards":12,"IsQB":false,"points":1}"
B.Nortman,"{"touchdowns":0,"yards":29,"IsQB":true,"points":1}"
C.Hikutini,"{"touchdowns":0,"yards":15,"IsQB":false,"points":1}"
C.Manhertz,"{"touchdowns":0,"yards":17,"IsQB":false,"points":1}"
C.Rush,"{"touchdowns":0,"yards":17,"IsQB":false,"points":1}"
D.Powe,"{"touchdowns":0,"yards":13,"IsQB":false,"points":1}"
D.Vitale,"{"touchdowns":0,"yards":19,"IsQB":false,"points":1}"
De.Thomas,"{"touchdowns":0,"yards":12,"IsQB":false,"points":1}"
J.Chesson,"{"touchdowns":0,"yards":18,"IsQB":false,"points":1}"
J.Hekker,"{"touchdowns":0,"yards":34,"IsQB":true,"points":1}"
J.Janis,"{"touchdowns":0,"yards":12,"IsQB":false,"points":1}"
J.Ross,"{"touchdowns":0,"yards":12,"IsQB":false,"points":1}"
K.Clemens,"{"touchdowns":0,"yards":36,"IsQB":true,"points":1}"
K.Raymond,"{"touchdowns":0,"yards":11,"IsQB":false,"points":1}"
K.Redfern,"{"touchdowns":0,"yards":10,"IsQB":false,"points":1}"
L.Daniels,"{"touchdowns":0,"yards":14,"IsQB":false,"points":1}"
L.Edwards,"{"touchdowns":0,"yards":31,"IsQB":true,"points":1}"
M.Burton,"{"touchdowns":0,"yards":17,"IsQB":false,"points":1}"
N.Ebner,"{"touchdowns":0,"yards":14,"IsQB":false,"points":1}"
R.Golden,"{"touchdowns":0,"yards":44,"IsQB":true,"points":1}"
S.Gibson,"{"touchdowns":0,"yards":11,"IsQB":false,"points":1}"
S.Koch,"{"touchdowns":0,"yards":38,"IsQB":true,"points":1}"
C.Carter,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
C.Core,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
C.Erving,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
C.Hamilton,"{"touchdowns":0,"yards":8,"IsQB":false,"points":0}"
C.Henne,"{"touchdowns":0,"yards":0,"IsQB":true,"points":0}"
C.Peake,"{"touchdowns":0,"yards":3,"IsQB":false,"points":0}"
C.Spiller,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
D.Anderson,"{"touchdowns":0,"yards":17,"IsQB":true,"points":0}"
D.Mays,"{"touchdowns":0,"yards":1,"IsQB":false,"points":0}"
E.Eagan,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
E.Weems,"{"touchdowns":0,"yards":5,"IsQB":false,"points":0}"
G.Griffin,"{"touchdowns":0,"yards":4,"IsQB":false,"points":0}"
G.Holmes,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
H.Douglas,"{"touchdowns":0,"yards":8,"IsQB":false,"points":0}"
I.Whitney,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
J.Callahan,"{"touchdowns":0,"yards":11,"IsQB":true,"points":0}"
J.Cumberland,"{"touchdowns":0,"yards":2,"IsQB":false,"points":0}"
J.Davis,"{"touchdowns":0,"yards":1,"IsQB":false,"points":0}"
J.Kerridge,"{"touchdowns":0,"yards":3,"IsQB":false,"points":0}"
J.Kuhn,"{"touchdowns":0,"yards":2,"IsQB":false,"points":0}"
J.Whitehead,"{"touchdowns":0,"yards":7,"IsQB":false,"points":0}"
K.Brent,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
K.White,"{"touchdowns":0,"yards":6,"IsQB":false,"points":0}"
L.Paulsen,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
L.Pinkard,"{"touchdowns":0,"yards":5,"IsQB":false,"points":0}"
M.Bosher,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
M.Bundy,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
M.Gray,"{"touchdowns":0,"yards":24,"IsQB":true,"points":0}"
M.Haack,"{"touchdowns":0,"yards":0,"IsQB":true,"points":0}"
M.Hazel,"{"touchdowns":0,"yards":1,"IsQB":false,"points":0}"
M.LaCosse,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
M.McCaffrey,"{"touchdowns":0,"yards":4,"IsQB":false,"points":0}"
M.Palardy,"{"touchdowns":0,"yards":0,"IsQB":true,"points":0}"
N.Berhe,"{"touchdowns":0,"yards":2,"IsQB":false,"points":0}"
R.Malleck,"{"touchdowns":0,"yards":3,"IsQB":false,"points":0}"
R.Quigley,"{"touchdowns":0,"yards":0,"IsQB":true,"points":0}"
S.Coley,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
S.Thompson,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
T.Bray,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
T.Bridgewater,"{"touchdowns":0,"yards":0,"IsQB":true,"points":0}"
T.Sambrailo,"{"touchdowns":0,"yards":0,"IsQB":false,"points":0}"
T.Watson,"{"touchdowns":0,"yards":8,"IsQB":false,"points":0}"
W.Lutz,"{"touchdowns":0,"yards":4,"IsQB":false,"points":0}"
B.Mihalik,"{"touchdowns":0,"yards":-4,"IsQB":false,"points":-1}"
D.McFadden,"{"touchdowns":0,"yards":-2,"IsQB":false,"points":-1}"
J.Ryan,"{"touchdowns":0,"yards":-4,"IsQB":true,"points":-1}"
K.Zeitler,"{"touchdowns":0,"yards":-4,"IsQB":false,"points":-1}"
T.Heinicke,"{"touchdowns":0,"yards":-4,"IsQB":true,"points":-1}"
M.King,"{"touchdowns":0,"yards":-14,"IsQB":false,"points":-2}"
NA,"{"touchdowns":0,"yards":-7802,"IsQB":false,"points":-781}"
